Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2018-06-21,76.99,73,78.18,71.5,1.16,-5.18
2018-06-20,78,76.99,78.9,74.2,0.93,-1.92
2018-06-19,80.1,78.5,80.1,76.4,0.87,-2.93
2018-06-18,81.9,80.87,81.9,80,0.49,-1.38
2018-06-15,82.7,82,82.8,80.7,1.05,-0.61
2018-06-14,78,82.5,83,76.1,1.67,4.07
2018-06-13,80.85,79.27,81,78.51,0.45,-1.39
2018-06-12,79.35,80.39,82,79.35,0.64,1.26
2018-06-11,84.5,79.39,84.8,75.55,2.28,-4.18
2018-06-08,82.49,82.85,83.99,80.5,1.3,-0.18
2018-06-07,81.4,83,84,77.01,1.77,4.67
2018-06-06,79.75,79.3,87.7,77.3,8.12,1.68
2018-06-05,71.51,77.99,77.99,71.01,5.42,21.86
2018-06-01,62.5,64,65,61.7,0.4,2.4
2018-05-30,64.98,62.5,66.8,61.3,2.08,-7.24
2018-05-29,70,67.38,72.7,66.1,6.31,5.28
2018-05-28,60.8,64,64,60.02,2.27,5.77
2018-05-25,61,60.51,61,59.5,0.36,-0.79
2018-05-24,61,60.99,61,59.81,0.34,-0.02
2018-05-23,62,61,62,58.8,0.74,-1.39
2018-05-22,62.5,61.86,62.6,61,0.47,1.74
2018-05-21,60.01,60.8,63,60.01,1.26,3.05
2018-05-18,59,59,62,58.3,0.78,0
2018-05-17,63.87,59,63.9,59,1.47,-7.33
2018-05-16,63.5,63.67,63.9,60.01,2.12,2.69
2018-05-15,66.6,62,66.6,58.28,5.8,-7.05
2018-05-14,68,66.7,74.8,65.3,16.84,7.58
2018-05-11,52.2,62,63,51.11,11.09,0
